  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-01-21, 11:23:08,  +00:00,   EDTY,   49.0103302,    9.7923946,  3384.4, 30.36,  3280.0,   3.0, 113.38, 110.84,  288.41,   0.65,   4.28,  -0.02,  -0.03, 337.8, 346.3,  27.9,  27.9,   1.8,  -0.0,  15.51,  15.91,     9.54,  148.60,   72.84, 2446.3,  296.20,  279.08,  307.62,  318.97, 1393.01, 1389.80, 1354.18, 1352.17,  3438.6, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.001,       ,  18.97, -85.0,    6.5,   -6.6,    3.7,       ,      ,       ,      ,      , 195.7,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:09,  +00:00,   EDTY,   49.0108376,    9.7922668,  3387.4, 30.36,  3281.9,   3.0, 113.24, 110.72,  275.69,   0.32,   5.19,   0.00,  -0.00, 338.9, 346.9,  27.9,  27.9,   1.7,  -0.0,  15.54,  15.66,     9.46,  148.58,   72.27, 2430.6,  296.21,  279.13,  307.62,  318.98, 1392.86, 1389.65, 1353.62, 1352.20,  3440.5, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855, -0.001,       ,  18.87, -85.0,    6.5,   -6.6,    3.7,       ,      ,       ,      ,      , 145.9,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:10,  +00:00,   EDTY,   49.0113411,    9.7921495,  3387.4, 30.36,  3283.0,   3.0, 112.30, 110.77,  174.22,   0.11,   5.15,  -0.01,  -0.02, 339.8, 347.6,  28.0,  28.0,   1.8,  -0.0,  15.66,  15.57,     9.42,  148.55,   72.69, 2428.0,  296.23,  279.16,  307.63,  318.98, 1392.19, 1389.26, 1353.63, 1351.98,  3441.6, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855, -0.002,       ,  18.67, -84.8,    6.4,   -6.6,    3.7,       ,      ,       ,      ,      ,  97.2,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:11,  +00:00,   EDTY,   49.0118484,    9.7920427,  3386.4, 30.36,  3282.9,   3.0, 112.49, 111.03,   76.74,   0.08,   4.01,  -0.01,   0.01, 340.5, 348.5,  27.9,  28.0,   1.9,   0.0,  15.73,  15.64,     9.50,  148.54,   72.52, 2431.6,  296.26,  279.17,  307.62,  319.06, 1391.97, 1388.50, 1353.58, 1351.58,  3441.5, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855, -0.002,       ,  18.67, -84.8,    6.4,   -6.6,    3.7,       ,      ,       ,      ,      ,  36.7,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:12,  +00:00,   EDTY,   49.0123634,    9.7919455,  3384.4, 30.36,  3283.1,   3.0, 112.65, 111.26,    0.31,   0.25,   2.82,   0.00,   0.02, 341.2, 349.2,  27.9,  28.0,   1.8,   0.0,  15.78,  15.58,     9.41,  148.53,   72.75, 2429.1,  296.29,  279.17,  307.62,  319.10, 1393.41, 1386.98, 1352.81, 1351.33,  3441.7, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855, -0.001,       ,  18.67, -84.8,    6.4,   -6.5,    3.7,       ,      ,       ,      ,      ,  24.1,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:13,  +00:00,   EDTY,   49.0129051,    9.7918491,  3384.4, 30.36,  3284.1,   3.0, 112.25, 111.44,  -41.18,   0.44,   1.85,   0.00,   0.00, 341.4, 349.7,  27.9,  27.9,   1.8,   0.0,  15.80,  15.75,     9.49,  148.52,   72.89, 2426.3,  296.30,  279.17,  307.65,  319.11, 1394.51, 1386.64, 1352.81, 1351.09,  3442.8, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.001,       ,  18.46, -84.7,    6.3,   -6.5,    3.7,       ,      ,       ,      ,      ,  46.4,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:15,  +00:00,   EDTY,   49.0138969,    9.7916842,  3387.4, 30.36,  3288.6,   3.0, 112.13, 111.50,   30.86,   0.67,  -0.13,  -0.00,   0.02, 341.6, 350.1,  27.9,  28.0,   1.8,  -0.0,  15.68,  15.78,     9.48,  148.49,   72.49, 2436.8,  296.30,  279.19,  307.63,  319.12, 1393.82, 1386.61, 1354.77, 1352.11,  3447.2, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.004,       ,  18.35, -84.7,    6.3,   -6.5,    3.7,       ,      ,       ,      ,      , 135.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:16,  +00:00,   EDTY,   49.0144119,    9.7915983,  3390.4, 30.36,  3292.4,   3.0, 112.40, 111.35,   91.17,   0.74,  -0.74,  -0.00,  -0.01, 341.4, 350.1,  27.9,  28.0,   1.8,  -0.0,  15.65,  15.81,     9.51,  148.46,   72.89, 2433.7,  296.30,  279.22,  307.65,  319.15, 1393.93, 1386.40, 1354.48, 1351.54,  3451.0, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.006,       ,  18.25, -84.6,    6.2,   -6.5,    3.7,       ,      ,       ,      ,      , 192.1,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:17,  +00:00,   EDTY,   49.0149422,    9.7915096,  3395.4, 30.36,  3296.3,   3.0, 112.31, 111.18,  175.11,   0.79,   0.57,  -0.01,  -0.01, 340.9, 350.0,  27.9,  28.0,   1.8,  -0.0,  15.76,  16.09,     9.38,  148.44,   72.38, 2426.3,  296.30,  279.28,  307.65,  319.20, 1395.61, 1386.49, 1354.98, 1350.83,  3454.9, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.008,       ,  18.16, -84.6,    6.2,   -6.4,    3.7,       ,      ,       ,      ,      , 211.1,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:18,  +00:00,   EDTY,   49.0154343,    9.7914267,  3400.4, 30.36,  3299.2,   3.0, 112.59, 110.95,  246.32,   0.77,   0.87,  -0.00,  -0.03, 340.8, 349.9,  27.9,  27.9,   1.8,  -0.0,  15.88,  16.13,     9.48,  148.42,   72.68, 2424.0,  296.32,  279.29,  307.62,  319.24, 1395.78, 1385.27, 1355.84, 1350.24,  3457.8, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.010,       ,  18.08, -84.6,    6.2,   -6.4,    3.7,       ,      ,       ,      ,      , 193.6,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:19,  +00:00,   EDTY,   49.0159416,    9.7913399,  3405.4, 30.36,  3302.3,   3.0, 112.71, 110.74,  259.27,   0.69,   0.46,  -0.01,  -0.01, 341.1, 350.0,  27.9,  27.9,   1.8,  -0.0,  15.92,  15.95,     9.44,  148.41,   72.76, 2431.9,  296.35,  279.28,  307.68,  319.24, 1395.43, 1385.17, 1355.08, 1350.16,  3461.0, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.012,       ,  18.01, -84.5,    6.2,   -6.4,    3.7,       ,      ,       ,      ,      , 191.6,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:20,  +00:00,   EDTY,   49.0164490,    9.7912560,  3406.4, 30.36,  3305.1,   3.0, 112.27, 110.54,  218.24,   0.34,   0.64,   0.00,  -0.03, 341.3, 350.0,  27.9,  27.9,   1.8,  -0.0,  15.86,  15.92,     9.47,  148.40,   72.20, 2430.9,  296.38,  279.30,  307.71,  319.24, 1395.31, 1385.73, 1354.94, 1350.07,  3463.8, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.014,       ,  17.97, -84.5,    6.1,   -6.4,    3.7,       ,      ,       ,      ,      , 177.6,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:21,  +00:00,   EDTY,   49.0169525,    9.7911739,  3408.4, 30.36,  3306.3,   3.0, 112.49, 110.44,  168.61,  -0.09,   0.47,   0.00,  -0.04, 341.0, 350.2,  27.9,  27.9,   1.7,  -0.0,  15.75,  16.00,     9.44,  148.39,   72.44, 2432.9,  296.38,  279.30,  307.66,  319.24, 1394.49, 1385.58, 1354.64, 1350.79,  3464.9, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.015,       ,  17.93, -84.5,    6.1,   -6.4,    3.7,       ,      ,       ,      ,      , 112.6,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:22,  +00:00,   EDTY,   49.0174637,    9.7910910,  3409.4, 30.36,  3305.8,   3.0, 112.56, 110.43,  140.51,  -0.15,  -0.07,  -0.01,   0.01, 340.9, 350.2,  27.9,  28.0,   1.8,   0.0,  15.68,  15.93,     9.55,  148.38,   72.62, 2429.8,  296.41,  279.30,  307.70,  319.27, 1395.34, 1385.49, 1353.77, 1352.12,  3464.4, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.017,       ,  17.90, -84.4,    6.1,   -6.4,    3.7,       ,      ,       ,      ,      ,  26.8,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:23,  +00:00,   EDTY,   49.0179901,    9.7910042,  3406.4, 30.36,  3305.2,   3.0, 112.26, 110.48,   26.17,   0.24,  -0.62,  -0.01,   0.04, 340.9, 350.2,  27.9,  28.0,   1.8,  -0.0,  15.65,  15.90,     9.42,  148.38,   72.77, 2430.0,  296.43,  279.30,  307.72,  319.34, 1394.71, 1385.39, 1353.00, 1351.99,  3463.8, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.019,       ,  17.89, -84.3,    6.0,   -6.3,    3.7,       ,      ,       ,      ,      ,  -9.7,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:24,  +00:00,   EDTY,   49.0184822,    9.7909222,  3407.4, 30.36,  3306.6,   3.0, 112.50, 110.53,  -15.01,   0.33,  -0.73,  -0.00,  -0.02, 340.8, 350.0,  27.9,  28.0,   1.8,   0.0,  15.63,  15.82,     9.46,  148.38,   72.60, 2434.3,  296.43,  279.30,  307.69,  319.38, 1394.28, 1385.01, 1352.78, 1351.64,  3465.2, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.021,       ,  17.90, -84.2,    6.0,   -6.3,    3.7,       ,      ,       ,      ,      ,  47.3,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:25,  +00:00,   EDTY,   49.0189857,    9.7908354,  3410.4, 30.36,  3308.4,   3.0, 112.76, 110.44,   48.73,   0.35,  -0.59,   0.01,  -0.02, 340.6, 349.9,  27.9,  27.9,   1.8,  -0.0,  15.61,  15.86,     9.47,  148.38,   72.96, 2434.7,  296.43,  279.30,  307.71,  319.38, 1394.52, 1385.35, 1352.32, 1351.05,  3467.1, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.023,       ,  17.90, -84.2,    6.0,   -6.3,    3.7,       ,      ,       ,      ,      ,  85.9,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:26,  +00:00,   EDTY,   49.0194931,    9.7907457,  3411.4, 30.36,  3309.9,   3.0, 112.56, 110.32,   78.25,   0.29,  -0.46,  -0.00,   0.01, 340.5, 349.7,  27.9,  27.9,   1.8,  -0.0,  15.59,  15.82,     9.44,  148.37,   72.50, 2428.5,  296.43,  279.30,  307.75,  319.38, 1393.59, 1385.56, 1351.74, 1350.47,  3468.6, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.025,       ,  17.92, -84.2,    5.9,   -6.3,    3.7,       ,      ,       ,      ,      ,  86.7,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:27,  +00:00,   EDTY,   49.0199966,    9.7906551,  3412.4, 30.36,  3311.2,   3.0, 112.82, 110.21,   78.50,   0.24,  -0.19,  -0.01,   0.01, 340.4, 349.6,  27.9,  27.9,   1.8,  -0.0,  15.60,  15.81,     9.39,  148.36,   72.41, 2431.2,  296.43,  279.30,  307.75,  319.40, 1392.79, 1386.41, 1351.53, 1349.89,  3469.9, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.027,       ,  17.94, -84.1,    5.9,   -6.3,    3.7,       ,      ,       ,      ,      ,  81.0,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:28,  +00:00,   EDTY,   49.0205040,    9.7905636,  3414.4, 30.36,  3312.7,   3.0, 112.78, 110.13,   75.67,   0.19,   0.04,   0.00,  -0.01, 340.1, 349.5,  27.9,  28.0,   1.8,  -0.0,  15.58,  15.84,     9.56,  148.36,   72.39, 2427.5,  296.43,  279.30,  307.75,  319.41, 1394.85, 1387.97, 1351.21, 1349.31,  3471.3, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.029,       ,  17.94, -84.1,    5.9,   -6.2,    3.7,       ,      ,       ,      ,      ,  81.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:29,  +00:00,   EDTY,   49.0210304,    9.7904673,  3416.4, 30.36,  3313.9,   3.0, 112.84, 110.09,   96.94,   0.09,  -0.85,   0.00,  -0.01, 340.2, 349.5,  28.0,  28.0,   1.8,   0.0,  15.57,  15.85,     9.45,  148.35,   72.93, 2431.9,  296.44,  279.30,  307.76,  319.48, 1394.94, 1387.76, 1351.90, 1348.75,  3472.5, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.031,       ,  17.97, -84.1,    5.8,   -6.2,    3.7,       ,      ,       ,      ,      ,  73.9,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:30,  +00:00,   EDTY,   49.0215149,    9.7903767,  3415.4, 30.36,  3315.1,   3.0, 113.03, 110.04,   78.03,   0.09,  -0.53,   0.01,  -0.02, 340.3, 349.3,  27.9,  28.0,   1.8,   0.0,  15.56,  15.68,     9.41,  148.34,   72.79, 2432.7,  296.43,  279.30,  307.76,  319.51, 1392.37, 1387.12, 1351.74, 1348.74,  3473.8, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.033,       ,  18.02, -84.0,    5.8,   -6.2,    3.7,       ,      ,       ,      ,      ,  73.7,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:31,  +00:00,   EDTY,   49.0220184,    9.7902813,  3416.4, 30.36,  3316.0,   3.0, 112.85, 110.02,   44.72,   0.00,  -0.52,  -0.02,  -0.02, 339.7, 349.2,  27.9,  27.9,   1.8,  -0.0,  15.50,  15.93,     9.36,  148.32,   72.71, 2440.6,  296.50,  279.30,  307.76,  319.49, 1391.81, 1386.75, 1352.33, 1349.39,  3474.7, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.036,       ,  18.06, -83.9,    5.8,   -6.2,    3.7,       ,      ,       ,      ,      ,  59.4,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:32,  +00:00,   EDTY,   49.0225258,    9.7901840,  3419.4, 30.36,  3317.4,   3.0, 113.32, 110.00,   93.58,   0.04,  -0.78,   0.02,  -0.01, 339.9, 349.1,  27.9,  27.9,   1.7,  -0.0,  15.25,  15.88,     9.46,  148.31,   72.32, 2443.1,  296.53,  279.30,  307.76,  319.51, 1392.35, 1386.03, 1353.27, 1349.29,  3476.1, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.038,       ,  18.12, -83.8,    5.8,   -6.1,    3.7,       ,      ,       ,      ,      ,  73.8,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:33,  +00:00,   EDTY,   49.0230293,    9.7900867,  3419.4, 30.36,  3318.3,   3.0, 113.21, 109.98,   46.71,   0.05,  -0.32,  -0.01,   0.00, 339.5, 349.0,  28.0,  28.0,   1.7,  -0.1,  15.26,  15.91,     9.49,  148.30,   72.88, 2440.7,  296.51,  279.28,  307.73,  319.49, 1393.23, 1385.09, 1353.97, 1349.25,  3476.9, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.040,       ,  18.18, -83.7,    5.7,   -6.1,    3.7,       ,      ,       ,      ,      ,  58.8,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:34,  +00:00,   EDTY,   49.0235367,    9.7899866,  3421.4, 30.36,  3319.7,   3.0, 113.23, 109.96,   82.87,   0.07,   0.22,  -0.00,  -0.02, 339.3, 348.9,  28.0,  28.0,   1.8,   0.0,  15.27,  15.97,     9.44,  148.31,   72.76, 2434.6,  296.46,  279.21,  307.66,  319.42, 1392.32, 1384.68, 1353.99, 1349.11,  3478.4, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.043,       ,  18.25, -83.5,    5.7,   -6.1,    3.7,       ,      ,       ,      ,      ,  73.6,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:35,  +00:00,   EDTY,   49.0240593,    9.7898827,  3423.4, 30.36,  3321.0,   3.0, 113.32, 109.93,   96.84,   0.32,   1.04,  -0.01,   0.04, 339.2, 348.9,  27.9,  27.9,   1.8,   0.0,  15.31,  15.94,     9.45,  148.31,   72.75, 2433.0,  296.56,  279.30,  307.78,  319.53, 1394.75, 1385.12, 1354.50, 1348.66,  3479.6, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.045,       ,  18.41, -83.3,    5.7,   -6.1,    3.7,       ,      ,       ,      ,      ,  71.6,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:36,  +00:00,   EDTY,   49.0245438,    9.7897892,  3424.4, 30.36,  3322.6,   3.0, 113.40, 109.92,   96.04,   0.70,   0.02,  -0.00,   0.07, 339.4, 349.0,  27.9,  27.9,   1.8,  -0.0,  15.42,  15.97,     9.51,  148.30,   72.85, 2435.5,  296.54,  279.28,  307.81,  319.55, 1396.06, 1385.22, 1354.14, 1348.42,  3481.2, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.048,       ,  18.41, -83.3,    5.6,   -6.0,    3.7,       ,      ,       ,      ,      ,  86.9,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:37,  +00:00,   EDTY,   49.0250473,    9.7896900,  3425.4, 30.36,  3326.0,   3.0, 113.37, 109.83,   80.22,   1.03,  -0.59,   0.00,   0.04, 339.6, 349.0,  27.9,  27.9,   1.7,  -0.0,  15.55,  15.87,     9.39,  148.28,   72.84, 2438.8,  296.47,  279.21,  307.76,  319.53, 1395.05, 1385.18, 1353.31, 1348.01,  3484.7, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.050,       ,  18.50, -83.2,    5.6,   -6.0,    3.7,       ,      ,       ,      ,      , 164.0,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:38,  +00:00,   EDTY,   49.0255470,    9.7895908,  3428.4, 30.36,  3330.8,   3.0, 112.64, 109.61,   86.06,   1.18,  -0.53,  -0.00,   0.01, 339.2, 348.9,  27.9,  28.0,   1.8,  -0.0,  15.63,  15.99,     9.37,  148.26,   72.66, 2433.1,  296.56,  279.27,  307.84,  319.59, 1395.07, 1384.95, 1352.74, 1347.60,  3489.4, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.052,       ,  18.59, -83.0,    5.6,   -6.0,    3.7,       ,      ,       ,      ,      , 238.3,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:39,  +00:00,   EDTY,   49.0260468,    9.7894917,  3435.4, 30.36,  3335.8,   3.0, 112.86, 109.28,  186.57,   1.10,  -0.59,  -0.01,  -0.02, 339.1, 348.8,  28.0,  28.0,   1.8,   0.0,  15.59,  16.02,     9.42,  148.24,   72.74, 2429.4,  296.55,  279.21,  307.79,  319.55, 1395.39, 1385.63, 1353.10, 1347.54,  3494.4, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.055,       ,  18.68, -82.9,    5.5,   -6.0,    3.7,       ,      ,       ,      ,      , 276.9,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:40,  +00:00,   EDTY,   49.0265503,    9.7893896,  3439.4, 30.36,  3340.7,   3.0, 112.29, 108.92,  251.21,   1.02,  -0.34,   0.01,  -0.04, 339.3, 348.7,  27.9,  28.0,   1.8,  -0.0,  15.55,  15.88,     9.45,  148.22,   72.83, 2432.7,  296.68,  279.29,  307.88,  319.64, 1394.59, 1386.20, 1353.56, 1347.63,  3499.3, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.057,       ,  18.78, -82.8,    5.5,   -5.9,    3.7,       ,      ,       ,      ,      , 286.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:41,  +00:00,   EDTY,   49.0270653,    9.7892838,  3442.4, 30.36,  3345.0,   3.0, 111.93, 108.62,  241.35,   0.92,  -0.11,  -0.01,  -0.03, 338.8, 348.6,  27.9,  27.9,   1.9,   0.0,  15.52,  16.02,     9.40,  148.21,   72.57, 2426.8,  296.70,  279.30,  307.89,  319.65, 1395.11, 1386.94, 1353.52, 1348.36,  3503.6, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.060,       ,  18.87, -82.7,    5.5,   -5.9,    3.7,       ,      ,       ,      ,      , 259.0,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:42,  +00:00,   EDTY,   49.0275383,    9.7891865,  3448.4, 30.36,  3348.0,   3.0, 112.13, 108.37,  280.56,   0.67,  -0.33,  -0.00,  -0.04, 338.9, 348.7,  27.9,  27.9,   1.8,  -0.0,  15.49,  16.02,     9.36,  148.21,   72.33, 2429.6,  296.70,  279.30,  307.89,  319.65, 1395.90, 1387.26, 1352.85, 1348.62,  3506.6, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.062,       ,  18.96, -82.6,    5.5,   -5.9,    3.7,       ,      ,       ,      ,      , 217.7,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:43,  +00:00,   EDTY,   49.0280342,    9.7890844,  3449.4, 30.36,  3350.7,   3.0, 112.04, 108.14,  232.43,   0.68,   0.07,   0.00,  -0.01, 338.8, 348.5,  27.9,  28.0,   1.8,  -0.0,  15.53,  15.85,     9.41,  148.21,   72.87, 2426.7,  296.70,  279.29,  307.89,  319.66, 1394.62, 1387.60, 1352.98, 1348.05,  3509.4, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.065,       ,  19.06, -82.5,    5.4,   -5.8,    3.7,       ,      ,       ,      ,      , 186.0,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:44,  +00:00,   EDTY,   49.0285301,    9.7889824,  3453.4, 30.36,  3352.7,   2.8, 112.07, 108.02,  200.40,   0.49,  -0.13,   0.00,  -0.05, 338.6, 348.6,  27.9,  27.9,   1.8,  -0.0,  15.57,  16.06,     9.41,  148.22,   72.54, 2426.9,  296.70,  279.27,  307.89,  319.66, 1393.76, 1387.41, 1352.33, 1348.17,  3511.3, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.068,       ,  19.15, -82.4,    5.4,   -5.8,    3.7,       ,      ,       ,      ,      , 143.1,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:45,  +00:00,   EDTY,   49.0290260,    9.7888784,  3454.4, 30.36,  3354.1,   2.8, 111.82, 107.89,  165.24,   0.22,  -0.37,  -0.01,  -0.02, 338.7, 348.5,  27.9,  28.0,   1.8,  -0.0,  15.59,  15.89,     9.49,  148.22,   72.39, 2422.6,  296.70,  279.23,  307.89,  319.68, 1394.37, 1386.72, 1352.59, 1348.41,  3512.7, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.070,       ,  19.25, -82.2,    5.4,   -5.8,    3.7,       ,      ,       ,      ,      , 105.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:46,  +00:00,   EDTY,   49.0295143,    9.7887754,  3455.4, 30.36,  3354.7,   2.8, 111.90, 107.85,  127.18,  -0.07,  -0.49,  -0.01,   0.00, 338.6, 348.4,  27.9,  28.0,   1.8,  -0.0,  15.65,  15.94,     9.43,  148.22,   72.45, 2422.6,  296.70,  279.17,  307.90,  319.75, 1394.40, 1387.60, 1352.26, 1348.87,  3513.3, 116,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.073,       ,  19.44, -82.0,    5.3,   -5.7,    3.7,       ,      ,       ,      ,      ,  64.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:47,  +00:00,   EDTY,   49.0300102,    9.7886677,  3456.4, 30.36,  3354.4,   2.8, 112.68, 107.88,   93.88,  -0.09,   0.24,   0.01,  -0.02, 338.6, 348.3,  27.9,  28.0,   1.8,  -0.0,  15.68,  15.91,     9.40,  148.23,   72.08, 2427.4,  296.72,  279.20,  307.91,  319.75, 1393.59, 1387.45, 1352.04, 1349.22,  3513.1, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.076,       ,  19.44, -82.0,    5.3,   -5.7,    3.7,       ,      ,       ,      ,      ,  16.9,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:48,  +00:00,   EDTY,   49.0305252,    9.7885580,  3454.4, 30.36,  3353.4,   2.8, 112.64, 107.94,   22.51,  -0.05,  -0.11,  -0.00,  -0.02, 338.5, 348.3,  27.9,  27.9,   1.8,  -0.0,  15.76,  16.07,     9.42,  148.23,   72.28, 2435.7,  296.75,  279.17,  307.97,  319.77, 1395.62, 1387.53, 1352.01, 1349.43,  3512.1, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.078,       ,  19.54, -81.9,    5.3,   -5.7,    3.7,       ,      ,       ,      ,      , -29.2,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:49,  +00:00,   EDTY,   49.0310020,    9.7884550,  3454.4, 30.36,  3353.5,   2.8, 112.96, 108.04,  -15.50,   0.14,  -0.78,   0.01,   0.03, 338.5, 348.2,  27.9,  27.9,   1.8,  -0.0,  15.82,  16.06,     9.50,  148.24,   72.46, 2429.8,  296.76,  279.17,  308.00,  319.78, 1395.69, 1387.81, 1352.80, 1349.41,  3512.1, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.081,       ,  19.63, -81.8,    5.2,   -5.6,    3.7,       ,      ,       ,      ,      , -10.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:50,  +00:00,   EDTY,   49.0314980,    9.7883472,  3454.4, 30.36,  3353.9,   2.8, 113.00, 108.05,  -26.73,   0.60,  -0.74,  -0.02,   0.10, 338.1, 348.2,  27.9,  27.9,   1.7,  -0.0,  15.83,  16.12,     9.38,  148.24,   72.50, 2443.0,  296.83,  279.15,  307.98,  319.78, 1396.65, 1388.06, 1353.87, 1348.90,  3512.5, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.084,       ,  19.72, -81.7,    5.2,   -5.6,    3.7,       ,      ,       ,      ,      ,  11.5,     3D, 1852,      ,       ,      ,       
2024-01-21, 11:23:51,  +00:00,   EDTY,   49.0319901,    9.7882395,  3454.4, 30.36,  3354.5,   2.8, 112.99, 107.94,    7.65,   0.62,  -1.30,  -0.00,   0.05, 338.4, 348.1,  27.9,  28.0,   1.8,  -0.0,  15.60,  16.26,     9.41,  148.24,   72.85, 2438.2,  296.82,  279.17,  308.00,  319.79, 1394.63, 1388.15, 1353.16, 1348.66,  3513.1, 117,  GPS,  353.5, 111.10, 112.60, 129.230, 118.855,  0.087,       ,  19.82, -81.5,    5.2,   -5.6,    3.7,       ,      ,       ,      ,      ,  25.8,     3D, 1852,      ,       ,      ,       
